skill_name,skill_id,salary_q25,salary_q50,salary_q75,frequency,popular_profession_id,popular_profession_name,Data scientist,Аналитик,Инженер данных,ML инженер,Big Data
Методология бюджетирования,206,,,,0.00019411821799475881,1,Аналитик,0.0,6.198090987975704e-05,0.0,0.0,0.0
CRM,207,55387.0,79150.0,125000.0,0.020188294671454915,1,Аналитик,0.0029487479522583666,0.003284988223627123,0.0007699499532530386,0.00297417872110315,0.0025182573659027953
React,208,80000.0,150000.0,174000.0,0.006405901193827041,4,Big Data,0.0014509712146033233,0.000898723193256477,0.0007149535280206787,0.000675949709341625,0.0025182573659027953
Знание бухгалтерских проводок,209,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Apache Maven,210,,,,0.0019411821799475881,0,Data scientist,0.0005148607535689211,0.00027891409445890663,0.00032997855139415937,0.000135189941868325,0.0002518257365902795
Technical Translation,211,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
1С: Зарплата и кадры,212,,,,0.00038823643598951763,1,Аналитик,0.0,9.297136481963555e-05,5.49964252323599e-05,0.0,0.0
работа с питанием,213,,,,0.00019411821799475881,3,ML инженер,0.0,0.0,0.0,0.000135189941868325,0.0
GUI,214,,,,0.00038823643598951763,4,Big Data,4.6805523051720103e-05,0.0,0.0001099928504647198,6.75949709341625e-05,0.0002518257365902795
Достижение результата,215,,,,0.0011647093079685529,3,ML инженер,0.00014041656915516032,0.0001859427296392711,5.49964252323599e-05,0.00027037988373665,0.0
Отгрузка,216,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Автограф,217,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
1С:Учет в управляющих компаниях ЖКХ,218,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
HLS,219,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
1С:Эксплуататор,220,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Составление смет,221,56250.0,90000.0,112500.0,0.002426477724934485,2,Инженер данных,0.00014041656915516032,0.0,0.0011549249298795578,6.75949709341625e-05,0.0
Вождение трактора,222,,,,0.0002911773269921382,3,ML инженер,0.0,0.0,0.0,0.0002027849128024875,0.0
Инвестиционное планирование,223,,,,0.00038823643598951763,1,Аналитик,4.6805523051720103e-05,9.297136481963555e-05,0.0,0.0,0.0
LTE/5G,224,,,,9.705910899737941e-05,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
питание и проживание,225,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Планировать и оптимально организовывать рабочий процесс,226,,,,0.00038823643598951763,3,ML инженер,0.0,6.198090987975704e-05,0.0,0.000135189941868325,0.0
Деловое общение,227,43500.0,60900.0,100000.0,0.0457148403377657,4,Big Data,0.00893985490287854,0.003192016858807487,0.0035747676401033934,0.008246586453967825,0.01082850667338202
Java 17,228,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Brand Development,229,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
MLOps,230,,,,0.0009705910899737941,4,Big Data,0.00028083313831032063,6.198090987975704e-05,0.0003849749766265193,0.0003379748546708125,0.000503651473180559
отбор проб,231,,,,0.00019411821799475881,3,ML инженер,0.0,0.0,5.49964252323599e-05,6.75949709341625e-05,0.0
Creative Writing,232,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,3.099045493987852e-05,0.0,0.0,0.0
Оценка инвестиционных проектов,233,,,,0.0005823546539842764,1,Аналитик,9.361104610344021e-05,9.297136481963555e-05,0.0,6.75949709341625e-05,0.0
Выполнение поставленных задач,234,,,,0.00038823643598951763,1,Аналитик,0.0,6.198090987975704e-05,5.49964252323599e-05,6.75949709341625e-05,0.0
Data Science,235,120000.0,200000.0,349000.0,0.00485295544986897,4,Big Data,0.002340276152586005,0.0009607041031362341,0.0007699499532530386,0.00243341895362985,0.004281037522034752
Async/await,236,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
облачные технологии,237,,,,0.00019411821799475881,4,Big Data,4.6805523051720103e-05,0.0,0.0,6.75949709341625e-05,0.0002518257365902795
AngularJS,238,,,,0.0009705910899737941,1,Аналитик,9.361104610344021e-05,0.0001859427296392711,0.00016498927569707968,0.0,0.0
техник продаж,239,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Составление отчетов,240,,,,0.0002911773269921382,1,Аналитик,0.0,6.198090987975704e-05,5.49964252323599e-05,0.0,0.0
Аренда недвижимости,241,,,,0.00048529554498689704,3,ML инженер,9.361104610344021e-05,0.0,5.49964252323599e-05,0.000135189941868325,0.0
Navisworks,242,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
погрузка,243,,,,0.00019411821799475881,3,ML инженер,0.0,0.0,5.49964252323599e-05,6.75949709341625e-05,0.0
Маркетплейсы,244,40000.0,62500.0,90000.0,0.007667669610792973,1,Аналитик,0.00028083313831032063,0.002231312755671253,0.0,0.0003379748546708125,0.0
Сопровождение резидентов,245,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Windows 7,246,56115.0,65000.0,85000.0,0.0022323595069397265,2,Инженер данных,0.00037444418441376083,3.099045493987852e-05,0.0007149535280206787,0.0005407597674733,0.0
ESB,247,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
ИБ,248,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Металлообработка,249,,,,0.0010676501989711734,3,ML инженер,4.6805523051720103e-05,0.0,0.0001099928504647198,0.0005407597674733,0.0
Транспортная логистика,250,52500.0,70000.0,85000.0,0.0032029505969135203,3,ML инженер,9.361104610344021e-05,0.00030990454939878515,0.0,0.0014194943896174124,0.0
Анализ потребительских предпочтений,251,,,,0.0002911773269921382,1,Аналитик,0.0,9.297136481963555e-05,0.0,0.0,0.0
Telemechanic,252,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Банковское ПО,253,,,,0.00038823643598951763,3,ML инженер,4.6805523051720103e-05,3.099045493987852e-05,5.49964252323599e-05,6.75949709341625e-05,0.0
CPA,254,,,,0.0009705910899737941,1,Аналитик,0.00018722209220688041,0.00030990454939878515,0.0,6.75949709341625e-05,0.0002518257365902795
работа с клиентским портфелем;,255,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Relational database experience preferred - SQL,256,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
работа,257,,,,0.0002911773269921382,3,ML инженер,0.0,0.0,0.0,0.0002027849128024875,0.0
OAuth2/OpenID,258,,,,9.705910899737941e-05,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
Рабочий на производство,259,,,,0.00019411821799475881,3,ML инженер,0.0,0.0,0.0,0.000135189941868325,0.0
Стабильность,260,44000.0,55000.0,100000.0,0.002620595942929244,3,ML инженер,4.6805523051720103e-05,0.00012396181975951408,0.0003849749766265193,0.0010139245640124375,0.0
Поиск персонала в открытых источниках,261,45125.0,53600.0,83750.0,0.001455886634960691,0,Data scientist,0.00037444418441376083,0.00024792363951902817,0.0,0.000135189941868325,0.0
JMS,262,,,,0.00038823643598951763,0,Data scientist,9.361104610344021e-05,6.198090987975704e-05,5.49964252323599e-05,0.0,0.0
Мехатроника,263,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
VIPER,264,,,,0.00038823643598951763,2,Инженер данных,9.361104610344021e-05,3.099045493987852e-05,0.0001099928504647198,0.0,0.0
SimInTech,265,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
OOP,266,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
паспортизация дорог,267,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Внутренний консалтинг,268,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Английский — C1 — Продвинутый,269,,,,9.705910899737941e-05,4,Big Data,4.6805523051720103e-05,0.0,5.49964252323599e-05,6.75949709341625e-05,0.0002518257365902795
План продвижения,270,,,,0.0006794137629816559,4,Big Data,0.00014041656915516032,0.00015495227469939258,0.0,0.0,0.0002518257365902795
Способность работы в режиме многозадачности,271,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Unity 3D,272,,,,0.0002911773269921382,2,Инженер данных,4.6805523051720103e-05,0.0,0.0001099928504647198,6.75949709341625e-05,0.0
Доброжелательность,273,,,,0.001455886634960691,0,Data scientist,0.000468055230517201,6.198090987975704e-05,0.0,0.00027037988373665,0.0002518257365902795
Высокий уровень тайм-менеджмента,274,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
MagiCAD,275,,,,0.0002911773269921382,2,Инженер данных,0.0,0.0,0.0001099928504647198,6.75949709341625e-05,0.0
Прокладка кабелей,276,,,,0.00019411821799475881,4,Big Data,0.0,0.0,5.49964252323599e-05,0.0,0.0002518257365902795
Маркетинг услуг,277,,,,0.0008735319809764147,4,Big Data,0.00018722209220688041,0.00015495227469939258,5.49964252323599e-05,6.75949709341625e-05,0.0002518257365902795
SSAS,278,,,,0.00048529554498689704,4,Big Data,0.00018722209220688041,9.297136481963555e-05,0.00016498927569707968,0.000135189941868325,0.000503651473180559
MS Dos,279,,,,0.00048529554498689704,3,ML инженер,0.0,0.0,0.0001099928504647198,0.0002027849128024875,0.0
Опыт анализа сетевого трафика,280,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Организация работы удаленных сотрудников,281,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
product analyst,282,,,,0.00019411821799475881,1,Аналитик,4.6805523051720103e-05,6.198090987975704e-05,0.0,0.0,0.0
Netpeak,283,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
BSS,284,,,,0.00048529554498689704,4,Big Data,0.00018722209220688041,6.198090987975704e-05,0.00016498927569707968,0.0,0.0002518257365902795
Маркетинговый анализ,285,60675.0,100000.0,136250.0,0.009317674463748423,1,Аналитик,0.0010765270301895623,0.0024792363951902812,0.0002199857009294396,0.0003379748546708125,0.001007302946361118
Jira,286,60450.0,100000.0,133837.0,0.008638260700766768,1,Аналитик,0.0014509712146033233,0.00167348456675344,0.0013199142055766375,0.000405569825604975,0.001007302946361118
WB,287,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Гидропоника,288,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Perl,289,,,,0.00019411821799475881,4,Big Data,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0002518257365902795
Системы мониторинга,290,,,,9.705910899737941e-05,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
колорист,291,,,,0.0002911773269921382,3,ML инженер,0.0,0.0,0.0,0.0002027849128024875,0.0
Анализ требований,292,,,,0.0017470639619528293,1,Аналитик,0.0002340276152586005,0.00046485682409817776,0.00016498927569707968,6.75949709341625e-05,0.0002518257365902795
Воинский учет,293,,,,0.00038823643598951763,3,ML инженер,9.361104610344021e-05,0.0,0.0,0.000135189941868325,0.0
FSSC,294,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Проводки по кассовым операциям,295,,,,9.705910899737941e-05,4,Big Data,0.0,3.099045493987852e-05,0.0,0.0,0.0002518257365902795
edtech,296,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Оптимизация закупок,297,,,,0.0002911773269921382,1,Аналитик,4.6805523051720103e-05,6.198090987975704e-05,0.0,0.0,0.0
Содействие руководителям проектов в ведении проектов,298,,,,9.705910899737941e-05,3,ML инженер,4.6805523051720103e-05,0.0,0.0,6.75949709341625e-05,0.0
Ответственность,299,40000.0,54500.0,74475.0,0.031155973988158787,3,ML инженер,0.002340276152586005,0.00229329366555101,0.004729692569982951,0.009868865756387724,0.0012591286829513977
Производство пусконаладочных работ,300,,,,0.0005823546539842764,2,Инженер данных,0.0,0.0,0.0002199857009294396,0.000135189941868325,0.0
Инвестиционная деятельность,301,,,,0.00038823643598951763,1,Аналитик,0.0,0.00012396181975951408,0.0,0.0,0.0
Кредитный рейтинг,302,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Собеседование,303,41750.0,50000.0,67500.0,0.0017470639619528293,1,Аналитик,0.0003276386613620407,0.0003718854592785422,0.0,0.00027037988373665,0.0002518257365902795
1С: версии 8.3,304,,,,0.00019411821799475881,1,Аналитик,0.0,6.198090987975704e-05,0.0,0.0,0.0
Витрины данных,305,,,,9.705910899737941e-05,4,Big Data,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0002518257365902795
WinUI3,306,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Страхование,307,,,,0.0002911773269921382,4,Big Data,0.0,3.099045493987852e-05,0.0,6.75949709341625e-05,0.000503651473180559
ROMI,308,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
B2C исследования,309,,,,0.0005823546539842764,1,Аналитик,0.00014041656915516032,0.0001859427296392711,0.0001099928504647198,6.75949709341625e-05,0.0
знание металлов и сплавов,310,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
схемы,311,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
составление ТЗ на разработку,312,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Омниканальные клиенты,313,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
Opex,314,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,0.0,0.0,0.0,0.0
Бизнес-анализ,315,69800.0,110000.0,153300.0,0.045229544792778804,1,Аналитик,0.002293470629534285,0.013728771538366184,0.0004399714018588792,0.000405569825604975,0.0017627801561319568
очистка воды,316,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Мобильные приложения,317,,,,0.0012617684169659322,1,Аналитик,0.0002340276152586005,0.00024792363951902817,5.49964252323599e-05,6.75949709341625e-05,0.0
