skill,skill_id,salary_q25,salary_q50,salary_q75,frequency,popular_profession_id,popular_profession_name,Инженер данных,Аналитик,Аналитик данных,Bi аналитик,ML инженер,Data scientist
Планирование закупок,208,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Concurrency,209,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Аналитик,210,,,,0.002002002002002002,3,Bi аналитик,0.0,0.0006190034045187249,0.0,0.0007267441860465116,0.0,0.0
Excel,211,50000.0,66000.0,87000.0,0.05005005005005005,1,Аналитик,0.0016211834639286678,0.012380068090374497,0.010952236081533314,0.006904069767441861,0.0,0.0
ПУМП,212,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Подготовка аналитических отчетов,213,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Spark Streaming,214,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Системное мышление,215,59000.0,86625.0,151688.0,0.025525525525525526,1,Аналитик,0.0027019724398811133,0.005261528938409161,0.0051718892607240646,0.001816860465116279,0.0013175230566534915,0.0026595744680851063
PyTorch,216,150000.0,217500.0,304500.0,0.018518518518518517,5,Data scientist,0.0010807889759524452,0.0,0.0,0.0,0.025032938076416336,0.0398936170212766
Excel/GoogleSheets,217,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Pandas,218,111130.0,150000.0,270188.0,0.022022022022022022,5,Data scientist,0.004323155903809781,0.0006190034045187249,0.002433830240340736,0.0003633720930232558,0.011857707509881422,0.02127659574468085
JIT-компиляция,219,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Internet Marketing,220,61000.0,80000.0,104400.0,0.010510510510510511,3,Bi аналитик,0.0013509862199405566,0.0012380068090374497,0.000608457560085184,0.003633720930232558,0.0,0.0
Открытие розничных магазинов,221,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
БДР,222,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
DS,223,,,,0.001001001001001001,4,ML инженер,0.0,0.0,0.0,0.0,0.002635046113306983,0.0
Телефонные переговоры,224,,,,0.0045045045045045045,5,Data scientist,0.0005403944879762226,0.0012380068090374497,0.000304228780042592,0.0003633720930232558,0.0,0.0026595744680851063
товародвижение,225,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Анализ ассортиментной линейки,226,48750.0,70000.0,89150.0,0.014014014014014014,1,Аналитик,0.0,0.004952027236149799,0.0027380590203833284,0.0010901162790697674,0.0,0.0
Корпоративная культура,227,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
Управление отношениями с клиентами,228,,,,0.002002002002002002,2,Аналитик данных,0.0002701972439881113,0.0,0.000608457560085184,0.0003633720930232558,0.0,0.0
ТОиР,229,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
React.js,230,,,,0.0015015015015015015,4,ML инженер,0.0,0.0,0.0,0.0003633720930232558,0.002635046113306983,0.0
MQ,231,,,,0.0015015015015015015,0,Инженер данных,0.0005403944879762226,0.00030950170225936243,0.0,0.0,0.0,0.0
Сопровождение клиентов,232,,,,0.001001001001001001,1,Аналитик,0.0002701972439881113,0.00030950170225936243,0.0,0.0,0.0,0.0
TensorRT,233,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Опыт работы с БД,234,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Опыт в инвестиционной оценке,235,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Adobe Acrobat,236,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Организация локальных трейд-маркетинговых кампаний,237,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
VMware,238,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Развитие бренда,239,,,,0.001001001001001001,3,Bi аналитик,0.0,0.00030950170225936243,0.0,0.0003633720930232558,0.0,0.0
Составление отчетности,240,,,,0.002002002002002002,1,Аналитик,0.0,0.0006190034045187249,0.000304228780042592,0.0003633720930232558,0.0,0.0
Решение нестандартных задач,241,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Arenadata DB (Greenplum),242,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Автоматизация продаж,243,,,,0.0015015015015015015,1,Аналитик,0.0,0.0009285051067780873,0.0,0.0,0.0,0.0
Искренность,244,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Spark,245,,,,0.02902902902902903,0,Инженер данных,0.009997298027560119,0.0,0.0018253726802555522,0.0014534883720930232,0.00922266139657444,0.010638297872340425
Партнерский маркетинг,246,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Symfony,247,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Умение работать с большими объемами данных,248,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
ФСФР,249,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Social Media Marketing,250,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
поддержка,251,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Olap (online analytical processing),252,,,,0.0055055055055055055,3,Bi аналитик,0.0002701972439881113,0.0006190034045187249,0.000608457560085184,0.001816860465116279,0.0013175230566534915,0.0
Валидация риск-моделей,253,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Нейронные сети,254,,,,0.0035035035035035035,4,ML инженер,0.0005403944879762226,0.0,0.0,0.0,0.005270092226613966,0.0026595744680851063
Складской Учет,255,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Carcopy,256,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
CV,257,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Знание английского языка,258,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
План-график,259,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
xa0— B1 — Средний,260,80000.0,109700.0,213938.0,0.03453453453453453,4,ML инженер,0.005944339367738449,0.003714020427112349,0.0060845756008518406,0.003633720930232558,0.006587615283267457,0.0
BPMN 2.0,261,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
presto,262,,,,0.0015015015015015015,5,Data scientist,0.0,0.0,0.0,0.0003633720930232558,0.0013175230566534915,0.0026595744680851063
ТЗ,263,,,,0.0015015015015015015,1,Аналитик,0.0002701972439881113,0.00030950170225936243,0.000304228780042592,0.0,0.0,0.0
1С: Предприятие 8,264,32299.0,52500.0,95000.0,0.012012012012012012,1,Аналитик,0.0005403944879762226,0.004023522129371711,0.0018253726802555522,0.0010901162790697674,0.0,0.0
Планирование запасов,265,,,,0.002002002002002002,1,Аналитик,0.0,0.0006190034045187249,0.000608457560085184,0.0,0.0,0.0
SciPy,266,,,,0.005005005005005005,5,Data scientist,0.0002701972439881113,0.0,0.000304228780042592,0.0,0.006587615283267457,0.007978723404255319
Работать в команде,267,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Сопровождение сотрудников,268,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Отличное знание ПК,269,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
ITIL,270,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
OAM,271,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Сегментирование аудитории,272,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Оптимизация воронки,273,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Внешняя оптимизация сайта,274,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
MySQL,275,135000.0,200000.0,225000.0,0.015015015015015015,4,ML инженер,0.004323155903809781,0.0,0.0018253726802555522,0.0007267441860465116,0.007905138339920948,0.0
web security,276,,,,0.001001001001001001,5,Data scientist,0.0,0.0,0.0,0.0,0.0,0.005319148936170213
Навыки делового общения,277,,,,0.0015015015015015015,1,Аналитик,0.0002701972439881113,0.0006190034045187249,0.0,0.0,0.0,0.0
AWS,278,,,,0.0055055055055055055,0,Инженер данных,0.0027019724398811133,0.0,0.0,0.0,0.0013175230566534915,0.0
HTML5,279,,,,0.003003003003003003,4,ML инженер,0.0002701972439881113,0.0,0.0,0.0003633720930232558,0.005270092226613966,0.0
Продвинутый пользователь Excel,280,,,,0.0035035035035035035,2,Аналитик данных,0.0,0.0006190034045187249,0.0015211439002129601,0.0,0.0,0.0
Дебиторская задолженность,281,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
1С-Рарус,282,,,,0.001001001001001001,1,Аналитик,0.0,0.0006190034045187249,0.0,0.0,0.0,0.0
Gradle/Maven,283,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Digital Ocean,284,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
визуализация результатов,285,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Codeigniter,286,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
1С: Предприятие,287,70000.0,80000.0,82650.0,0.00850850850850851,1,Аналитик,0.0002701972439881113,0.003714020427112349,0.0009126863401277761,0.0003633720930232558,0.0,0.0
Функциональное тестирование,288,,,,0.0055055055055055055,0,Инженер данных,0.0021615779519048904,0.0,0.000304228780042592,0.0007267441860465116,0.0,0.0
Базовые знания SQL,289,,,,0.0015015015015015015,1,Аналитик,0.0,0.0006190034045187249,0.000304228780042592,0.0,0.0,0.0
Фундаментальный анализ,290,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Tech lead,291,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
Gitlab,292,,,,0.0025025025025025025,5,Data scientist,0.0005403944879762226,0.00030950170225936243,0.0,0.0,0.0,0.005319148936170213
Adobe After Effect,293,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
Visiology,294,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Data Mining: Statistica,295,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
1С: Предприятие: Розница,296,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Spark SQL,297,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
table,298,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Mind Map,299,,,,0.001001001001001001,2,Аналитик данных,0.0,0.0,0.000608457560085184,0.0,0.0,0.0
Создание,300,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
MS Office,301,,,,0.0045045045045045045,1,Аналитик,0.0002701972439881113,0.0015475085112968121,0.000608457560085184,0.0003633720930232558,0.0,0.0
Zoom,302,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
ML,303,,,,0.00950950950950951,4,ML инженер,0.0010807889759524452,0.0,0.0009126863401277761,0.0,0.010540184453227932,0.010638297872340425
1С: Документооборот,304,,,,0.005005005005005005,1,Аналитик,0.0002701972439881113,0.0015475085112968121,0.0009126863401277761,0.0003633720930232558,0.0,0.0
Составление ТЗ,305,,,,0.0035035035035035035,3,Bi аналитик,0.0005403944879762226,0.0006190034045187249,0.000304228780042592,0.0007267441860465116,0.0,0.0
EFL,306,,,,0.003003003003003003,0,Инженер данных,0.0016211834639286678,0.0,0.0,0.0,0.0,0.0
Знание оргтехники,307,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
OpenStack,308,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Spring,309,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
SMM,310,,,,0.0025025025025025025,3,Bi аналитик,0.0002701972439881113,0.00030950170225936243,0.0,0.0010901162790697674,0.0,0.0
FMCG,311,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
MS Office (Word,312,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
REST API,313,,,,0.0045045045045045045,4,ML инженер,0.0008105917319643339,0.0009285051067780873,0.000304228780042592,0.0003633720930232558,0.0013175230566534915,0.0
Оптимизация налогообложения,314,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Воронка продаж,315,,,,0.0015015015015015015,1,Аналитик,0.0002701972439881113,0.0006190034045187249,0.0,0.0,0.0,0.0
SPSS,316,,,,0.003003003003003003,2,Аналитик данных,0.0002701972439881113,0.00030950170225936243,0.0009126863401277761,0.0003633720930232558,0.0,0.0
AnyLogic,317,,,,0.001001001001001001,3,Bi аналитик,0.0,0.00030950170225936243,0.0,0.0003633720930232558,0.0,0.0
ML Engineering,318,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Data Governance,319,,,,0.002002002002002002,3,Bi аналитик,0.0005403944879762226,0.0,0.0,0.0007267441860465116,0.0,0.0
Администрирование серверов Linux,320,,,,0.003003003003003003,0,Инженер данных,0.0016211834639286678,0.0,0.0,0.0,0.0,0.0
Разработка концепции,321,,,,0.0015015015015015015,4,ML инженер,0.0002701972439881113,0.0,0.000304228780042592,0.0,0.0013175230566534915,0.0
Ценовая политика,322,,,,0.002002002002002002,3,Bi аналитик,0.0,0.0006190034045187249,0.0,0.0007267441860465116,0.0,0.0
скоринг модель,323,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Camunda,324,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Внедрение ПО,325,,,,0.001001001001001001,1,Аналитик,0.0,0.00030950170225936243,0.000304228780042592,0.0,0.0,0.0
Навыки разрешения спорных ситуаций,326,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
